season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
2,8,0208,8. An 8-Bit Princess and a Flat Tire Genius,1,1,3,3,10,Preview first — about 10+,"Nudity & bodies — It's got those pointy cups, look like Madonna's bra."
2,9,0209,9. Family Dynamics and a Red Fiero,1,2,2,2,8,Mild — okay from about 8+,Nudity & bodies — Are we sleeping there? Do I need to bring pajamas? Just sleep in your underwear.
2,10,0210,A Stunted Childhood and a Can of Fancy Mixed Nuts,2,1,1,2,8,Mild — okay from about 8+,"Violence & injury — That's when the bloodthirsty Goatman Part goat, part man - Crept up on the sleeping children - No."
2,11,0211,A Race of Superhumans and a Letter to Alf,1,1,2,2,8,Mild — okay from about 8+,"Nudity & bodies — GEORGIE: “Now if for instance she and I were to go skinny dipping and one thing were to lead to another under the moonlit sky, get this: not only do I become a devout Christian, I will also bug everybody I meet to do the same.”"
2,12,0212,A Tummy Ache and a Whale of a Metaphor,1,1,2,2,8,Mild — okay from about 8+,Nudity & bodies — It's either cartoons or men in their underwear banging their heads together.
2,13,0213,A Nuclear Reactor And a Boy Called Lovey,2,2,2,2,8,Mild — okay from about 8+,"Sex & hookups — And why do you think that is? Well, I don't want to point any fingers, but Missy sleeps with a night-light."
2,14,0214,"David, Goliath, and a Yoo-Hoo from the Back",2,1,3,3,10,Preview first — about 10+,"Violence & injury — BOY: Face-punching time! Jason, let's do it! [CHANTING.]"
2,15,0215,A Math Emergency and Perky Palms,1,1,1,1,8,Usually fine — about 8+,Sex & hookups — They're having sexual problems.
2,16,0216,A Loaf of Bread and a Grand Old Flag,2,1,2,2,8,Mild — okay from about 8+,Violence & injury — Did you use one knife for the PB and the J? - No.
2,17,0217,Albert Einstein and the Story of Another Mary,1,1,2,2,8,Mild — okay from about 8+,Alcohol & drugs — Take a few beers.
2,18,0218,A Perfect Score and a Bunsen Burner Marshmallow,2,1,1,2,8,Mild — okay from about 8+,"Nudity & bodies — And, on top of that, I got to pack a suitcase, which is like playing Tetris but with underwear."
2,19,0219,A Political Campaign and a Candy Land Cheater,1,1,1,1,8,Usually fine — about 8+,"Violence & injury — ""Barbaric sport encourages bloodlust similar to Roman gladiator games Christians, lions money better spent on science and learning."
2,20,0220,A Proposal and a Popsicle Stick Cross,1,2,2,2,8,Mild — okay from about 8+,"Sex & hookups — If you're sleeping with the man, you should be married to him."
2,21,0221,A Broken Heart and a Crock Monster,1,1,1,1,8,Usually fine — about 8+,
2,22,0222,A Swedish Science Thing and the Equation for Toast,1,1,2,2,8,Mild — okay from about 8+,Nudity & bodies — Laundry services? Your poor mother has to touch your underwear.
3,1,0301,1. Quirky Eggheads and Texas Snow Globes,1,1,2,2,8,Mild — okay from about 8+,"Violence & injury — Mother? - Yes? - Is it okay if I use a knife to butter my toast, or are you worried I'll do something crazy with it? - You can butter your own toast."
3,2,0302,2. A Broom Closet and Satan's Monopoly Board,1,1,3,3,10,Preview first — about 10+,Sex & hookups — : sexual immorality.
3,3,0303,3. An Entrepreneurialist and a Swat on the Bottom,1,1,2,2,8,Mild — okay from about 8+,
3,4,0304,"4. Hobbitses, Physicses and a Ball with Zip",2,1,1,2,8,Mild — okay from about 8+,Nudity & bodies — Now he runs around naked and bites the heads off fish.
3,5,0305,5. A Pineapple and the Bosom of Male Friendship,1,1,1,1,8,Usually fine — about 8+,Alcohol & drugs — I'm gonna get another beer.
3,6,0306,6. A Parasol and a Hell of an Arm,1,1,2,2,8,Mild — okay from about 8+,Violence & injury — Uh-oh! Dad's bringing in the big guns.
3,7,0307,7. Pongo Pygmaeus and a Culture that Encourages Spitting,2,1,3,3,10,Preview first — about 10+,"Nudity & bodies — See, I get to wander around my house in my underwear, and I can make whatever bodily noises I choose whenever I choose."
3,8,0308,8. The Sin of Greed and a Chimichanga from Chi-Chi's,1,1,2,2,8,Mild — okay from about 8+,Alcohol & drugs — I was wondering if we could go out for a beer and talk.
3,9,0309,"9. A Party Invitation, Football Grapes and an Earth Chicken",1,1,1,1,8,Usually fine — about 8+,"Alcohol & drugs — Well, when that happens to me, I have another beer."
3,10,0310,Teenager Soup and a Little Ball of Fib,1,1,2,2,8,Mild — okay from about 8+,"Nudity & bodies — In fact, he sold me an athletic supporter to protect my genitals."
3,11,0311,"A Live Chicken, a Fried Chicken and Holy Matrimony",2,1,2,2,8,Mild — okay from about 8+,Violence & injury — To be murdered.
3,12,0312,Body Glitter and a Mall Safety Kit,1,1,2,2,8,Mild — okay from about 8+,
3,13,0313,"Contracts, Rules and a Little Bit of Pig Brains",1,1,2,2,8,Mild — okay from about 8+,Alcohol & drugs — I'm calling to confirm a time for beer and socializing this weekend.
3,14,0314,"A Slump, a Cross and Roadside Gravel",2,1,2,2,8,Mild — okay from about 8+,"Violence & injury — ""Sell blood or non-vital organs."
3,15,0315,A Boyfriend's Ex-Wife and a Good Luck Head Rub,1,2,2,2,8,Mild — okay from about 8+,"Nudity & bodies — Well, did he tell you that I was naked when he locked me out? No! Why did he do that? 'Cause I was trying to hit him with a golf club."
3,16,0316,Pasadena,1,1,1,1,8,Usually fine — about 8+,Alcohol & drugs — Imagine if you got a chance to see Jesus or Dad got to meet the man who invented beer.
3,17,0317,An Academic Crime and a More Romantic Taco Bell,1,1,1,1,8,Usually fine — about 8+,"Alcohol & drugs — But when I said ""snacks,"" I mean wine."
3,18,0318,A Couple Bruised Ribs and a Cereal Box Ghost Detector,1,3,3,3,10,Preview first — about 10+,"Sex & hookups — You sleeping with her? - Lord, no."
3,19,0319,A House for Sale and Serious Woman Stuff,3,1,2,3,10,Preview first — about 10+,Violence & injury — Has there ever been a murder next door? I sure hope so.
3,20,0320,A Baby Tooth and the Egyptian God of Knowledge,2,2,2,2,8,Mild — okay from about 8+,"Nudity & bodies — So don't be surprised if everybody knows my name, how I take my whiskey and the color of my lucky bra."
3,21,0321,A Secret Letter and a Lowly Disc of Processed Meat,1,1,2,2,8,Mild — okay from about 8+,"Alcohol & drugs — All right, let's get me drunk."
4,1,0401,1. Graduation,1,1,2,2,8,Mild — okay from about 8+,"Alcohol & drugs — Well, I'm glad I knew you before you became a heroin addict."
4,2,0402,"2. A Docent, A Little Lady and a Bouncer Named Dalton",2,1,1,2,8,Mild — okay from about 8+,"Sex & hookups — For violence, language and sexual content."
4,3,0403,3. Training Wheels and an Unleashed Chicken,1,1,1,1,8,Usually fine — about 8+,"Swearing — ""Have a great summer. Georgie. "" Normally I'd write, ""Have a bitching summer,"" but I figured you wouldn't like that."
4,4,0404,4. Bible Camp and a Chariot of Love,1,1,2,2,8,Mild — okay from about 8+,"Alcohol & drugs — accept Jesus Chr Go get me a beer, woman."
4,5,0405,5. A Musty Crypt and a Stick to Pee On,2,2,2,2,8,Mild — okay from about 8+,"Nudity & bodies — You find my mother-in-law's bra, I'm driving into a brick wall."
4,6,0406,6. Freshman Orientation and the Inventor of the Zipper,1,1,2,2,8,Mild — okay from about 8+,Nudity & bodies — And someone drew genitals.
4,7,0407,7. A Philosophy Class and Worms That Can Chase You,1,2,1,2,8,Mild — okay from about 8+,"Sex & hookups — It was past my bedtime, but who could sleep with a page-turner like Meditations on First Philosophy by RenÃ© Descartes? Descartes was more than just a philosopher."
4,8,0408,8. An Existential Crisis and a Bear That Makes Bubbles,1,1,2,2,8,Mild — okay from about 8+,
4,9,0409,9. Crappy Frozen Ice Cream and an Organ Grinder's Monkey,2,1,3,3,10,Preview first — about 10+,Sex & hookups — I'm very sexy in a suit.
4,10,0410,Cowboy Aerobics and 473 Grease-Free Bolts,2,1,2,2,8,Mild — okay from about 8+,"Violence & injury — When they worked on the rabies vaccine, Roux kept a loaded gun in the lab to shoot Pasteur in the head if he got infected."
4,11,0411,"A Pager, a Club and a Cranky Bag of Wrinkles",1,2,2,2,8,Mild — okay from about 8+,"Sex & hookups — Well You ever sleep with him after the divorce? Gross, no."
4,12,0412,A Box of Treasure and the Meemaw of Science,1,1,2,2,8,Mild — okay from about 8+,
4,13,0413,The Geezer Bus and a New Model for Education,1,1,1,1,8,Usually fine — about 8+,Alcohol & drugs — My Meemaw gets cranky like this when she's hungover.
4,14,0414,Mitch's Son and the Unconditional Approval of a Government Agency,2,1,2,2,8,Mild — okay from about 8+,"Violence & injury — Uh, last time you saw him, were they using leeches? I'm about to take this pool cue and beat your doctor to the punch."
4,15,0415,"A Virus, Heartbreak and a World of Possibilities",1,1,2,2,8,Mild — okay from about 8+,Alcohol & drugs — Is that three beers I see? It's girls' night out and I said I was going to show you a good time.
4,16,0416,A Second Prodigy and the Hottest Tips for Pouty Lips,1,1,1,1,8,Usually fine — about 8+,"Nudity & bodies — I mean, who's seeing me naked these days? Well, I wouldn't know."
4,17,0417,A Black Hole,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — Only thing I need for emotional support is a warm shotgun and a cold beer.
4,18,0418,The Wild and Woolly World of Nonlinear Dynamics,1,1,1,1,8,Usually fine — about 8+,"Alcohol & drugs — Dip the pacifier in some whiskey, put him right out."
5,1,0501,1. One Bad Night and Chaos of Selfish Desires,1,1,1,1,8,Usually fine — about 8+,Alcohol & drugs — You look like you could use a shot with that beer.
5,2,0502,2. Snoopin' Around and the Wonder Twins of Atheism,2,1,2,2,8,Mild — okay from about 8+,Violence & injury — Fresh blood. I like the sound of that.
5,3,0503,3. Potential Energy and Hooch on a Park Bench,3,1,2,3,10,Preview first — about 10+,"Violence & injury — And yet, I could go buy a real gun on my lunch break."
5,4,0504,4. Pish Posh and a Secret Back Room,2,1,2,2,8,Mild — okay from about 8+,Nudity & bodies — I have a training bra.
5,5,0505,5. Stuffed Animals and A Sweet Southern Syzygy,1,1,2,2,8,Mild — okay from about 8+,"Alcohol & drugs — Yeah, I was counting on margaritas to do the heavy lifting."
5,6,0506,6. Money Laundering and a Cascade of Hormones,1,2,1,2,8,Mild — okay from about 8+,"Sex & hookups — Sex, sex, sex. Get over it."
5,7,0507,7. An Introduction to Engineering and a Glob of Hair Gel,2,2,2,2,8,Mild — okay from about 8+,Sex & hookups — There was nothing sexy about it.
5,8,0508,8. The Grand Chancellor and a Den of Sin,1,1,2,2,8,Mild — okay from about 8+,Alcohol & drugs — That's what you say about booze.
5,9,0509,9. The Yips and an Oddly Hypnotic Bohemian,2,2,2,2,8,Mild — okay from about 8+,Sex & hookups — Weird sexy? No.
5,10,0510,An Expensive Glitch and a Goof-Off Room,2,1,2,2,8,Mild — okay from about 8+,"Violence & injury — Maybe we could give out punch cards, like they do at the sandwich shop."
5,11,0511,"A Lock-In, a Weather Girl and a Disgusting Habit",1,1,3,3,10,Preview first — about 10+,"Nudity & bodies — And now that we're on a first-name basis, I'm gonna throw my underwear in here."
5,12,0512,A Pink Cadillac and a Glorious Tribal Dance,1,2,1,2,8,Mild — okay from about 8+,"Sex & hookups — Sex appeal, a little va-va-voom! I don't know."
5,13,0513,A Lot of Band-Aids and the Cooper Surrender,2,1,3,3,10,Preview first — about 10+,Violence & injury — Tomorrow's headline: Father Strangles Son.
5,14,0514,A Free Scratcher and Feminine Wiles,2,1,1,2,8,Mild — okay from about 8+,"Nudity & bodies — Ah, it was like taking off my bra at the end of a long day."
5,15,0515,"A Lobster, an Armadillo and a Way Bigger Number",1,1,2,2,8,Mild — okay from about 8+,Alcohol & drugs — Here we go. Two margaritas.
5,16,0516,A Suitcase Full of Cash and a Yellow Clown Car,2,4,2,4,13,Skip for under 13,"Sex & hookups — Even Alice Cooper, who I've always found oddly sexy."
5,17,0517,"A Solo Peanut, a Social Butterfly, and the Truth",2,4,2,4,13,Skip for under 13,Sex & hookups — Maybe not as happy as this threesome going on here.
5,18,0518,"Babies, Lies and a Resplendent Cannoli",1,3,2,3,10,Preview first — about 10+,"Nudity & bodies — Caves of Steel. Hostess. The Naked Sun? Whoever he is, sorry he died. Gotta go. Bye."
5,19,0519,A God-Fearin' Baptist and a Hot Trophy Husband,1,2,3,3,10,Preview first — about 10+,"Sex & hookups — Do you even know what a tango is? It's sex, ain't it? Pastor Jeff is right next door."
5,20,0520,Uncle Sheldon and a Hormonal Firecracker,2,2,2,2,8,Mild — okay from about 8+,"Sex & hookups — Well, didn't the boy still have premarital sex which led to pregnancy? Yes."
5,21,0521,"White Trash, Holy Rollers and Punching People",2,2,2,2,8,Mild — okay from about 8+,Nudity & bodies — And your boobs. I'll rub whatever you need rubbed.
5,22,0522,"A Clogged Pore, a Little Spanish, and the Future",1,2,3,3,10,Preview first — about 10+,Sex & hookups — Is this sexual tension? [door opens.]
6,1,0601,1. Four Hundred Cartons of Undeclared Cigarettes and a Niblingo,2,2,4,4,13,Skip for under 13,Sex & hookups — I miss the sex.
6,2,0602,2. Future Worf and the Margarita of the South Pacific,1,2,1,2,8,Mild — okay from about 8+,Sex & hookups — I want to sex you up.
6,3,0603,3. Passion’s Harvest and a Sheldocracy,1,2,2,2,8,Mild — okay from about 8+,"Sex & hookups — to have sex with me,"
6,4,0604,4. Blonde Ambition and the Concept of Zero,1,2,4,4,13,Skip for under 13,Sex & hookups — Sexy's how I got into this pickle.
6,5,0605,5. A Resident Advisor and the Word 'Sketchy',2,1,2,2,8,Mild — okay from about 8+,Violence & injury — without all the murder and mayhem.
6,6,0606,"6. An Ugly Car, an Affair and Some Kickass Football",1,2,2,2,8,Mild — okay from about 8+,Sex & hookups — Are you gonna find out the sex?
6,7,0607,7. A Tougher Nut and a Note on File,3,1,2,3,10,Preview first — about 10+,Suicide & self-harm — Doom Patrol and Suicide
6,8,0608,8. Legalese and a Whole Hoo-Ha,1,2,2,2,8,Mild — okay from about 8+,Sex & hookups — with the sexual content
6,9,0609,9. College Dropouts and the Medford Miracle,2,1,3,3,10,Preview first — about 10+,Violence & injury — Then you're gonna get murdered
6,10,0610,Pancake Sunday and Textbook Flirting,1,4,3,4,13,Skip for under 13,Sex & hookups — When did we become a threesome?
6,11,0611,"Ruthless, Toothless and a Week of Bed Rest",1,2,2,2,8,Mild — okay from about 8+,"Sex & hookups — I mean, it's sexy and sophisticated,"
6,12,0612,A Baby Shower and a Testosterone-Rich Banter,2,2,2,2,8,Mild — okay from about 8+,"Nudity & bodies — Ooh, nipple cream."
6,13,0613,"A Frat Party, a Sleepover and the Mother of All Blisters",2,2,2,2,8,Mild — okay from about 8+,"Sex & hookups — Wait, sex, right?"
6,14,0614,A Launch Party and a Whole Human Being,2,1,2,2,8,Mild — okay from about 8+,Violence & injury — punch out that guy in the waiting room.
6,15,0615,Teen Angst and a Smart-Boy Walk of Shame,1,1,2,2,8,Mild — okay from about 8+,Swearing — Son of a bitch.
6,16,0616,A Stolen Truck and Going on the Lam,2,1,3,3,10,Preview first — about 10+,Violence & injury — your gun and I'll cover you.
6,17,0617,A German Folk Song and an Actual Adult,1,2,1,2,8,Mild — okay from about 8+,"Sex & hookups — You do mean sex, right?"
6,18,0618,Little Green Men and a Fella's Marriage Proposal,2,1,3,3,10,Preview first — about 10+,Nudity & bodies — And this was before her boobs came in.
6,19,0619,A New Weather Girl and a Stay-at-Home Coddler,1,1,3,3,10,Preview first — about 10+,Swearing — to Mandy bitch about you.
6,20,0620,German for Beginners and a Crazy Old Man with a Bat,2,1,2,2,8,Mild — okay from about 8+,"Violence & injury — Okay. Not quite a smoking gun,"
6,21,0621,A Romantic Getaway and a Germanic Meat-Based Diet,1,2,1,2,8,Mild — okay from about 8+,"Sex & hookups — Yes, it is. You sleep with me,"
6,22,0622,"A Tornado, a 10-Hour Flight and a Darn Fine Ring",1,1,2,2,8,Mild — okay from about 8+,"Nudity & bodies — And we got your boobs,"
7,1,0701,1. A Weiner Schnitzel and Underwear in a Tree,1,2,2,2,8,Mild — okay from about 8+,Sex & hookups — so you could have sex in
7,2,0702,2. A Roulette Wheel and a Piano Playing Dog,1,1,2,2,8,Mild — okay from about 8+,"Alcohol & drugs — Have a beer, watch the Astros."
7,3,0703,3. A Strudel and a Hot American Boy Toy,1,2,2,2,8,Mild — okay from about 8+,Nudity & bodies — pretty boobs.
7,4,0704,4. Ants on a Log and a Cheating Winker,2,1,2,2,8,Mild — okay from about 8+,"Violence & injury — Ooh, that's a big gun."
7,5,0705,5. A Frankenstein's Monster and a Crazy Church Guy,1,2,2,2,8,Mild — okay from about 8+,Sex & hookups — I'm gonna have sex.
7,6,0706,"6. Baptists, Catholics and an Attempted Drowning",2,1,2,2,8,Mild — okay from about 8+,Violence & injury — Much blood was shed
7,7,0707,7. A Proper Wedding and Skeletons in the Closet,1,1,1,1,8,Usually fine — about 8+,Sex & hookups — my dad I'd use condoms.
7,8,0708,8. An Ankle Monitor and a Big Plastic Crap House,1,1,3,3,10,Preview first — about 10+,Swearing — Son of a bitch.
7,9,0709,9. A Fancy Article and a Scholarship for a Baby,1,1,2,2,8,Mild — okay from about 8+,Alcohol & drugs — and some beer to wash it down.
7,10,0710,Community Service and the Key to a Happy Marriage,1,1,2,2,8,Mild — okay from about 8+,Violence & injury — Got to bring in the big guns.
7,11,0711,A Little Snip and Teaching Old Dogs,1,1,2,2,8,Mild — okay from about 8+,Violence & injury — Looks like a walking corpse.
7,12,0712,A New Home and a Traditional Texas Torture,1,1,2,2,8,Mild — okay from about 8+,Swearing — you want to look bitchin'.
7,13,0713,Funeral,1,1,2,2,8,Mild — okay from about 8+,Alcohol & drugs — a marijuana cigarette.
7,14,0714,Memoir,2,1,1,2,8,Mild — okay from about 8+,Violence & injury — and she punched him in the face.
